Category,Access_No,Title,Authors,Asset_Code,Department,Subject,Edition,Date_Year,Call_No,Publisher,Place,ISBN,Price,Bill_Date,Vendor,Pages
Books,952,India transformed: 25 years of economic reforms,"Mohan, Rakesh",RVUN22LB0356,School of Liberal Arts and Sciences,Economic situation and condition,,2017,330.954 MOH,Penguin random house,,9780670089512,298,03/17/2022 0:00,Amazon,704
Books,953,India transformed: 25 years of economic reforms,"Mohan, Rakesh",RVUN22LB0357,School of Liberal Arts and Sciences,Economic situation and condition,,2017,330.954 MOH,Penguin random house,,9780670089512,298,03/17/2022 0:00,Amazon,704
Books,954,India transformed: 25 years of economic reforms,"Mohan, Rakesh",RVUN22LB0358,School of Liberal Arts and Sciences,Economic situation and condition,,2017,330.954 MOH,Penguin random house,,9780670089512,298,03/17/2022 0:00,Amazon,704
Books,955,"Money, banking and financial markets","Cecchetti, Stephen G.",RVUN22LB0359,School of Business,Finance,3rd Ed,2011,332 CEC,Mcgraw-hill,,9781259071195,851,03/17/2022 0:00,Amazon,704
Books,956,"Money, banking and financial markets","Cecchetti, Stephen G.",RVUN22LB0360,School of Business,Finance,3rd Ed,2011,332 CEC,Mcgraw-hill,,9781259071195,851,03/17/2022 0:00,Amazon,704
Books,957,Indian political system,"Roy, Himanshu",RVUN22LB0361,School of Liberal Arts and Sciences,Politics and government,4th Ed,2018,320.954 ROY,Pearson,,9789352866434,499.99,03/17/2022 0:00,Amazon,752
Books,958,Indian political system,"Roy, Himanshu",RVUN22LB0362,School of Liberal Arts and Sciences,Politics and government,4th Ed,2018,320.954 ROY,Pearson,,9789352866434,499.99,03/17/2022 0:00,Amazon,952
Books,959,"I swear i saw this : drawings in fieldwork notebooks, namely my own","Taussig, Michael T.",RVUN22LB0363,School of Liberal Arts and Sciences,Anthropology,,2011,301.0723 TAU,The university of chicago press,,9780226789835,2698,03/17/2022 0:00,Amazon,"xii, 173"
Books,960,The jackal and the wardrum,"Pai, Anant",RVUN22LB0364,School of Liberal Arts and Sciences,Comics,,2022,920 PAI,Amar Chitra Katha Pvt Ltd,,9788189999520,64.7,03/17/2022 0:00,Amazon,32
Books,961,The jackal and the wardrum,"Pai, Anant",RVUN22LB0365,School of Liberal Arts and Sciences,Comics,,2022,920 PAI,Amar Chitra Katha Pvt Ltd,,9788189999520,64.7,03/17/2022 0:00,Amazon,32
Books,962,Monkey stories,"Pai, Anant",RVUN22LB0366,School of Liberal Arts and Sciences,Comics,,2022,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184821635,64.7,03/17/2022 0:00,Amazon,32
Books,963,Monkey stories,"Pai, Anant",RVUN22LB0367,School of Liberal Arts and Sciences,Comics,,2022,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184821635,64.7,03/17/2022 0:00,Amazon,32
Books,964,Jackal stories,"Pai, Anant",RVUN22LB0368,School of Liberal Arts and Sciences,Comics,,2022,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184821796,64.7,03/17/2022 0:00,Amazon,32
Books,965,Jackal stories,"Pai, Anant",RVUN22LB0369,School of Liberal Arts and Sciences,Communication,,2022,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184821796,64.7,03/17/2022 0:00,Amazon,32
Books,966,Elephant stories,"Pai, Anant",RVUN22LB0370,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184821451,64.7,03/17/2022 0:00,Amazon,32
Books,967,Elephant stories,"Pai, Anant",RVUN22LB0371,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184821451,64.7,03/17/2022 0:00,Amazon,32
Books,968,Deer stories,"Pai, Anant",RVUN22LB0372,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184821987,64.7,03/17/2022 0:00,Amazon,32
Books,969,Deer stories,"Pai, Anant",RVUN22LB0373,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184821987,64.7,03/17/2022 0:00,Amazon,32
Books,970,Choice of friends,"Pai, Anant",RVUN22LB0374,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184820591,64.7,03/17/2022 0:00,Amazon,32
Books,971,Choice of friends,"Pai, Anant",RVUN22LB0375,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184820591,64.7,03/17/2022 0:00,Amazon,32
Books,972,How the jackal ate the elephant,"Pai, Anant",RVUN22LB0376,School of Liberal Arts and Sciences,Comics,,2022,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184820300,64.7,03/17/2022 0:00,Amazon,32
Books,973,How the jackal ate the elephant,"Pai, Anant",RVUN22LB0377,School of Liberal Arts and Sciences,Comics,,2022,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184820300,64.7,03/17/2022 0:00,Amazon,32
Books,974,Crows and owls,"Pai, Anant",RVUN22LB0378,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184820317,64.7,03/17/2022 0:00,Amazon,32
Books,975,Crows and owls,"Pai, Anant",RVUN22LB0379,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184820317,64.7,03/17/2022 0:00,Amazon,32
Books,976,The brahmin and the goad,"Pai, Anant",RVUN22LB0380,School of Liberal Arts and Sciences,Comics,,2022,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184820416,64.7,03/17/2023 0:00,Amazon,32
Books,977,The brahmin and the goad,"Pai, Anant",RVUN22LB0381,School of Liberal Arts and Sciences,Comics,,2022,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184820416,64.7,03/17/2022 0:00,,32
Books,978,Bird stories,"Pai, Anant",RVUN22LB0382,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788189999537,64.7,03/17/2022 0:00,Amazon,32
Books,979,Bird stories,"Pai, Anant",RVUN22LB0383,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788189999537,64.7,03/17/2022 0:00,Amazon,32
Books,980,The magic chant,"Pai, Anant",RVUN22LB0384,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184821505,64.7,03/17/2022 0:00,Amazon,32
Books,981,The magic chant,"Pai, Anant",RVUN22LB0385,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184821505,64.7,03/17/2022 0:00,Amazon,32
Books,982,The giant and the dwarf,"Pai, Anant",RVUN22LB0386,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184820614,64.7,03/17/2022 0:00,Amazon,32
Books,983,The giant and the dwarf,"Pai, Anant",RVUN22LB0387,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184820614,64.7,03/17/2022 0:00,Amazon,32
Books,984,The mouse merchant,"Pai, Anant",RVUN22LB0388,School of Liberal Arts and Sciences,Comics,,2022,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184820508,64.7,03/17/2022 0:00,Amazon,32
Books,985,The mouse merchant,"Pai, Anant",RVUN22LB0389,School of Liberal Arts and Sciences,Comics,,2022,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184820508,64.7,03/17/2022 0:00,Amazon,32
Books,986,The greedy mother-in-law,"Pai, Anant",RVUN22LB0390,School of Liberal Arts and Sciences,Civi and and landscape art,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788189999544,64.7,03/17/2022 0:00,Amazon,32
Books,987,The greedy mother-in-law,"Pai, Anant",RVUN22LB0391,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788189999544,64.7,03/17/2022 0:00,Amazon,32
Books,988,The dullard,"Pai, Anant",RVUN22LB0392,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184820461,64.7,03/17/2022 0:00,Amazon,32
Books,989,The dullard,"Pai, Anant",RVUN22LB0393,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184820461,64.7,03/17/2022 0:00,Amazon,32
Books,990,Stories of wisdom,"Pai, Anant",RVUN22LB0394,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,978182421475,64.7,03/17/2022 0:00,Amazon,32
Books,991,Stories of wisdom,"Pai, Anant",RVUN22LB0395,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,978182421475,64.7,03/17/2022 0:00,Amazon,32
Books,992,Ture friends,"Pai, Anant",RVUN22LB0396,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184821512,64.7,03/17/2022 0:00,Amazon,32
Books,993,Ture friends,"Pai, Anant",RVUN22LB0397,School of Liberal Arts and Sciences,Communication,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184821512,64.7,03/17/2022 0:00,Amazon,32
Books,994,Stories of courage,"Pai, Anant",RVUN22LB0398,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788189999117,64.7,03/17/2022 0:00,Amazon,32
Books,995,Stories of courage,"Pai, Anant",RVUN22LB0399,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788189999117,32,03/17/2022 0:00,Amazon,32
Books,996,Tales of misers,"Pai, Anant",RVUN22LB0400,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184820409,64.7,03/17/2022 0:00,Amazon,32
Books,997,Tales of misers,"Pai, Anant",RVUN22LB0401,School of Liberal Arts and Sciences,Civi and and landscape art,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184820409,64.7,03/17/2022 0:00,Amazon,32
Books,998,The hidden treasure,"Pai, Anant",RVUN22LB0402,School of Liberal Arts and Sciences,Communication,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184821666,64.7,03/17/2022 0:00,Amazon,32
Books,999,The hidden treasure,"Pai, Anant",RVUN22LB0403,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788184821666,64.7,03/17/2022 0:00,Amazon,32
Books,1000,Nandivishala,"Pai, Anant",RVUN22LB0404,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,97881848214048,64.7,03/17/2022 0:00,Amazon,32
Books,1001,Nandivishala,"Pai, Anant",RVUN22LB0405,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,97881848214048,64.7,03/17/2022 0:00,Amazon,32
Books,1002,How friends are parted,"Pai, Anant",RVUN22LB0406,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788189999124,64.7,03/17/2022 0:00,Amazon,32
Books,1003,How friends are parted,"Pai, Anant",RVUN22LB0407,School of Liberal Arts and Sciences,Comics,,2021,920 PAI,Amar Chitra Katha Pvt Ltd,,9788189999124,64.7,03/17/2022 0:00,Amazon,32
Books,1004,The deadly feast,"Pai, Anant",RVUN22LB0408,School of Liberal Arts and Sciences,Comics,,2022,920 PAI,Amar Chitra Katha Pvt Ltd,,9788189999735,64.7,03/17/2022 0:00,Amazon,32
Books,1005,The deadly feast,"Pai, Anant",RVUN22LB0409,School of Liberal Arts and Sciences,Comics,,2022,920 PAI,Amar Chitra Katha Pvt Ltd,,9788189999735,64.7,03/17/2022 0:00,Amazon,32
Books,1006,"Music in contemporary indian film: memory, voice, identity","Sarrazin, Natalie Rose",RVUN22LB0410,School of Liberal Arts and Sciences,Motion picture,,2017,781.5420954 SAR,Routledge,,9781138929364,3237.62,03/17/2022 0:00,Amazon,224
Books,1007,Writing ethnographic fieldnotes.,"Emerson, R.M",RVUN22LB0411,School of Liberal Arts and Sciences,Anthropology,,1995,808.066305 EME,The university of chicago press,,9780226206813,3410,03/17/2022 0:00,Amazon,272
Books,1008,Performance studies: an introduction,"Schechner, Richard",RVUN22LB0412,School of Liberal Arts and Sciences,Stage presentations,4th Ed,2020,792.01 SCH,Routledge,,9781138284562,2957,03/17/2022 0:00,Amazon,382
Books,1009,Performance studies: an introduction,"Schechner, Richard",RVUN22LB0413,School of Liberal Arts and Sciences,Stage presentations,4th Ed,2020,792.01 SCH,Routledge,,9781138284562,2957,03/17/2022 0:00,Amazon,382
Books,1010,Ethnographic fieldwork: a beginner?s guide,"Blommaert, J.",RVUN22LB0414,School of Liberal Arts and Sciences,Ethnographics,2nd Ed,,305.800723 BLO,Multilingual matters,,9781788927123,1555,03/17/2022 0:00,Amazon,120
Books,1011,Music and sound in documentary film,"Rogers, Holly",RVUN22LB0415,School of Liberal Arts and Sciences,Documentary movie,,2015,781.542 ROG,Routledge,,9780415728669,3741.21,03/17/2022 0:00,Amazon,"xi, 210"
Books,1012,Music and sound in documentary film,"Rogers, Holly",RVUN22LB0416,School of Liberal Arts and Sciences,Documentary movie,,2015,781.542 ROG,Routledge,,9780415728669,3741.21,03/17/2022 0:00,Amazon,"xi, 210"
Books,1013,Music and sound in documentary film,"Rogers, Holly",RVUN22LB0417,School of Liberal Arts and Sciences,Documentary movie,,2015,781.542 ROG,Routledge,,9780415728669,3741.21,03/17/2022 0:00,Amazon,"xi, 210"
Books,1014,Introduction to qualitative research methods: a guidebook and resource,"Taylor, Steven J.",RVUN22LB0418,School of Liberal Arts and Sciences,Anthropology,4th Ed,2016,301.018 TAY,Wiley,,9781118767214,6771,03/17/2022 0:00,Amzon,416
Books,1015,Introduction to qualitative research methods: a guidebook and resource,"Taylor, Steven J.",RVUN22LB0419,School of Liberal Arts and Sciences,Anthropology,4th Ed,2016,301.018 TAY,Wiley,,9781118767214,6771,03/17/2022 0:00,Amazon,416
Books,1016,Making documentary films and reality videos,"Hampe, Barry",RVUN22LB0420,School of Liberal Arts and Sciences,Documentary film,,1997,070.18 HAR,henry holt and company,,9780805044515,1462,03/17/2022 0:00,Amazon,"xxiv, 342"
Books,1017,Making documentary films and reality videos,"Hampe, Barry",RVUN22LB0421,School of Liberal Arts and Sciences,Documentary film,,1997,070.18 HAR,henry holt and company,,9780805044515,1462,03/17/2022 0:00,Amazon,368
Books,1018,Improvisation for the theater : a handbook of teaching and directing techniques,"Spolin, Viola",RVUN22LB0422,School of Liberal Arts and Sciences,Theater,,2017,792.028 SPO,Martino fine books,,9781684221431,1202,03/17/2022 0:00,Amazon,"xxv, 395"
Books,1019,Improvisation for the theater : a handbook of teaching and directing techniques,"Spolin, Viola",RVUN22LB0423,School of Liberal Arts and Sciences,Theater,,2017,792.028 SPO,Martino fine books,,9781684221431,1202,03/17/2022 0:00,Amazon,"xxv, 395"
Books,1020,Whole number and half truths : what data canand cannot tell us about modern india,"Rukmini, S.",RVUN22LB0424,School of Liberal Arts and Sciences,Economic history,,2021,510 RUK,Context,,9789391234676,779,03/17/2022 0:00,Amazon,"xiv, 326"
Books,1021,Whole number and half truths : what data canand cannot tell us about modern india,"Rukmini, S.",RVUN22LB0425,School of Liberal Arts and Sciences,Economic history,,2021,510 RUK,Context,,9789391234676,779,03/17/2022 0:00,Amazon,"xiv, 326"
Books,1022,Krishna and shishupala,"Pai, Anant",RVUN22LB0426,School of Liberal Arts and Sciences,Comics,,2021,894 PAI,Amar Chitra Katha Pvt Ltd,,9788184821932,61.4,03/17/2022 0:00,Amazon,31
Books,1023,Draupadi,"Pai, Anant",RVUN22LB0427,School of Liberal Arts and Sciences,Comics,,2022,894 PAI,Amar Chitra Katha Pvt Ltd,,9788184821826,61.4,03/17/2022 0:00,Amazon,31
Books,1024,Krishna and jarasandha,"Pai, Anant",RVUN22LB0428,School of Liberal Arts and Sciences,Comics,,2021,894 PAI,Amar Chitra Katha Pvt Ltd,,9788189999391,61.4,03/17/2022 0:00,Amazon,31
Books,1025,Valmiki's ramayana,"Pai, Anant",RVUN22LB0429,School of Liberal Arts and Sciences,Comics,,2021,894 PAI,Amar Chitra Katha Pvt Ltd,,9788184820089,61.4,03/17/2022 0:00,Amazon,31
Books,1026,Bhanumati,"Pai, Anant",RVUN22LB0430,School of Liberal Arts and Sciences,Comics,,2022,894 PAI,Amar Chitra Katha Pvt Ltd,,9788184823462,61.4,03/17/2022 0:00,Amazon,31
Books,1027,Ghatotkacha,"Pai, Anant",RVUN22LB0431,School of Liberal Arts and Sciences,Comics,,2022,894 PAI,Amar Chitra Katha Pvt Ltd,,9788184821994,61.4,03/17/2022 0:00,Amazon,31
Books,1028,Ravana humbled,"Pai, Anant",RVUN22LB0432,School of Liberal Arts and Sciences,Comics,,2021,894 PAI,Amar Chitra Katha Pvt Ltd,,9788184822823,61.4,03/17/2022 0:00,Amazon,31
Books,1029,Bheema and hanuman,"Pai, Anant",RVUN22LB0433,School of Liberal Arts and Sciences,Comics,,2022,894 PAI,Amar Chitra Katha Pvt Ltd,,9788190599054,61.4,03/17/2022 0:00,Amazon,31
Books,1030,Sati andshiva,"Pai, Anant",RVUN22LB0434,School of Liberal Arts and Sciences,Comics,,2021,894 PAI,Amar Chitra Katha Pvt Ltd,,9788184821468,61.4,03/17/2022 0:00,Comics,31
Books,1031,The gita : the song of eternal wisdom,"Pai, Anant",RVUN22LB0435,School of Liberal Arts and Sciences,Comics,,2021,894 PAI,Amar Chitra Katha Pvt Ltd,,9788189999278,61.4,03/17/2022 0:00,Amazon,31
Books,1032,Mahabharata,"Pai, Anant",RVUN22LB0436,School of Liberal Arts and Sciences,Comics,,2021,894 PAI,Amar Chitra Katha Pvt Ltd,,9788184820201,61.4,03/17/2022 0:00,Amazon,31
Books,1033,Karttikeya,"Pai, Anant",RVUN22LB0437,School of Liberal Arts and Sciences,Comics,,2021,894 PAI,Amar Chitra Katha Pvt Ltd,,978818999476,61.4,03/17/2022 0:00,Amazon,31
Books,1034,The loard of lanka,"Pai, Anant",RVUN22LB0438,School of Liberal Arts and Sciences,Civi and and landscape art,,2021,894 PAI,Amar Chitra Katha Pvt Ltd,,9788184820560,61.4,03/17/2022 0:00,Amazon,31
Books,1035,Karna,"Pai, Anant",RVUN22LB0439,School of Liberal Arts and Sciences,Comics,,2022,894 PAI,Amar Chitra Katha Pvt Ltd,,9788189999490,61.4,03/17/2022 0:00,Amazon,31
Books,1036,Chandrahasa,"Pai, Anant",RVUN22LB0440,School of Liberal Arts and Sciences,Comics,,2021,894 PAI,Amar Chitra Katha Pvt Ltd,,9788184821864,61.4,03/17/2022 0:00,Amazon,31
Books,1037,Garuda,"Pai, Anant",RVUN22LB0441,School of Liberal Arts and Sciences,Comics,,2021,,Amar Chitra Katha Pvt Ltd,,9788184821222,61.4,03/17/2022 0:00,Amazon,31
Books,1038,Gandhari,"Pai, Anant",RVUN22LB0442,School of Liberal Arts and Sciences,Comics,,2021,894 PAI,Amar Chitra Katha Pvt Ltd,,9788189999698,61.4,03/17/2022 0:00,Amazon,31
Books,1039,Hanuman to the rescue,"Pai, Anant",RVUN22LB0443,School of Liberal Arts and Sciences,Amazon,,2021,894 PAI,Amar Chitra Katha Pvt Ltd,,9788189999346,61.4,03/17/2022 0:00,Amazon,31
